Link,Name,Address,Phone,Fax,Hotel Email,Hotel Website,Hotel Classification,Commission,Rooms,Rates,Overview Text,Year Built,Year Last Renovated,Chain,Chain Website,Discounts offered,Image URLs
https://www.travelweekly.com/Hotels/Lovran-Croatia/Pansion-Stanger-p58563558,Pansion Stanger,"Marsala Tita 128, Lovran, Croatia 51415",385 51-291154,385 51-291154,info@hotel-stanger.eu,https://hotel-stanger.eu/,Not Yet Rated,-,23,-,N/A,1954,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lovran-Croatia/Villa-Eugenia-p50411893,Villa Eugenia,"Setaliste M. Tita 34, Lovran, Croatia 51415",385 51-294800,385 51-294810,booking@villa-eugenia.com,https://villa-eugenia.com,Not Yet Rated,-,15,-,N/A,1910,2003,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Low-Row-in-Swaledale-England/Punch-Bowl-Inn-p50877201,Punch Bowl Inn,"Low Row, Low Row in Swaledale, England DL11 6PF",44 333-700-0779,44 1748-886945,info@pbinn.co.uk,http://www.pbinn.co.uk,Not Yet Rated,-,12,$119 - $119,N/A,1638,1985,N/A,N/A,Group discount,
https://www.travelweekly.com/Hotels/Lubbock-TX/Holiday-Inn-Express-Hotel-Suites-p3777933,Holiday Inn Express Hotel & Suites,"6023 45th St, Lubbock, TX 79407",1 806-687-2600,1 806-687-2644,FrontdeskLBBMS@gmail.com,https://www.ihg.com/holidayinnexpress/hotels/us/en/lubbock/lbbms/hoteldetail,3 Superior Tourist Class,10%,82,$111 - $111,N/A,2010,2020,Holiday Inn Express Hotels,https://www.hiexpress.com/,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/6/0/99/912/546/LBBMS_4287753718_O/Holiday-Inn-Express-Hotel-%26-Suites-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/3/0/35/463/413/DSCN0120_j_O/Holiday-Inn-Express-Hotel-%26-Suites-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/6/0/99/912/502/LBBMS_4287759314_O/Holiday-Inn-Express-Hotel-%26-Suites-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/3/0/35/463/346/DSCN0094_j_O/Holiday-Inn-Express-Hotel-%26-Suites-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lubbock-TX/Koko-Inn-p3656161,Koko Inn,"5201 Ave Q, Lubbock, TX 79412",1 806-747-2591,1 806-747-2591,phyllisc@nts-online.com,http://www.lodginglubbock.com/,Not Yet Rated,10%,129,-,"Modern low-rise in tropical setting - In business district, 15 min from airport.",1972,2013,N/A,N/A,"Group discount, Corporate discount, Government/ Military discount, AARP discount",
https://www.travelweekly.com/Hotels/Lubbock-TX/Residence-Inn-Marriott-Lubbock-Southwest-p55412938,Residence Inn Marriott Lubbock Southwest,"6415 62nd Street, Lubbock, TX 79424",1 806-701-4801,1 806-701-4802,lbbrw@baywoodhotels.com,https://www.marriott.com/hotels/travel/lbbrw-residence-inn-lubbock-southwest,5 Limited Service First Class,10%,104,-,N/A,2018,N/A,Residence Inn by Marriott,https://residence-inn.marriott.com/,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/103/461/350ApXtEC5z2g5Hj7EeA_lbbrw-exterior-3323_O/Residence-Inn-Marriott-Lubbock-Southwest-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/103/484/7U3gZD26NktPdOqHkcOIQ_lbbrw-check-3325_O/Residence-Inn-Marriott-Lubbock-Southwest-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/103/413/0tzXcuy9IE26TEOzrh5oA_lbbrw-lobby-3330_O/Residence-Inn-Marriott-Lubbock-Southwest-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/2/0/189/103/558/k9eQKB3KJEyLRZmV0n4Hqg_lbbrw-lobby-3331_O/Residence-Inn-Marriott-Lubbock-Southwest-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lubbock-TX/Scottish-Inns-Suites-Lubbock-p51380228,Scottish Inns & Suites Lubbock,"1000 N Q Dr, Lubbock, TX 79403",1 806-763-9343,1 806-535-6365,N/A,https://www.stayhihotels.com/property/scottish-inns-lubbock-tx,2 Tourist Class,10%,38,-,N/A,1968,1986,Scottish Inns,http://www.bookroomsnow.com,"Government/ Military discount, AARP discount","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/104/15/967/STXLB_Exterior_1_O/Scottish-Inns-%26-Suites-Lubbock-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/104/15/979/STXLB_Exterior_2_O/Scottish-Inns-%26-Suites-Lubbock-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/104/15/990/STXLB_Exterior_3_O/Scottish-Inns-%26-Suites-Lubbock-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/104/16/1/STXLB_Exterior_4_O/Scottish-Inns-%26-Suites-Lubbock-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lubbock-TX/Studio-6-Lubbock-Medical-Center-p51289114,Studio 6 Lubbock - Medical Center,"4521 Marsha Sharp Frwy, Lubbock, TX 79407",1 806-687-6666,1 806-771-7088,online@staystudio6.com,https://www.staystudio6.com/en/motels.tx.lubbock.5030.html,2 Tourist Class,8%,56,-,N/A,2009,N/A,Studio 6,http://www.staystudio6.com,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/26991/photos/4643919_XL/Studio-6-Lubbock--Medical-Center-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/26991/photos/4643911_XL/Studio-6-Lubbock--Medical-Center-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/26991/photos/4643913_XL/Studio-6-Lubbock--Medical-Center-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/26991/photos/4643915_XL/Studio-6-Lubbock--Medical-Center-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lucca-Italy/Albergo-St-Martino-Hotel-p3771441,Albergo St Martino Hotel,"Via della Dogana 9, Lucca, Italy 55100",39 0583-469181,39 0583-991940,info@albergosanmartino.it,https://www.albergosanmartino.it/sanmartino,Not Yet Rated,15%,18,$166 - $166,N/A,1999,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Alla-Corte-Degli-Angeli-p4292435,Alla Corte Degli Angeli,"Via Degli Angeli 23, Lucca, Italy 55100",39 0583-469204,39 0583-991989,info@allacortedegliangeli.com,https://www.allacortedegliangeli.it,Not Yet Rated,10%,24,-,N/A,1999,2014,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Alle-Camelie-p58482210,Alle Camelie,"Via Della Pieve 186, Lucca, Italy 55062",39 0583-977001,39 0583-977111,info@allecamelie.it,https://www.allecamelie.it,Not Yet Rated,-,-,-,Eco-friendly hotel nestled in the green Lucca hills - Located opposite to the old medieval village of Pieve di Compito.,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Borgo-Giusto-p3641201,Borgo Giusto,"Loc. Partigliano Snc, Lucca, Italy 55023",39 0583-835568,39 0583-835 970,info@borgogiusto.com,http://www.borgogiusto.it,Not Yet Rated,-,30,$111 - $132,N/A,N/A,1995,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Guest-House-San-Frediano-p58890463,Guest House San Frediano,"Via Degli Angeli 19, Lucca, Italy 55100",39 0583-469630,39 0583-991772,info@sanfrediano.com,http://www.sanfrediano.com,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lubbock-TX/Americas-Best-Value-Inn-p4041111,Americas Best Value Inn,"150 Slaton Rd, Lubbock, TX 79404",1 806-745-2515,1 806-745-2249,abvi.lubbock@yahoo.com,https://www.redlion.com/americas-best-value-inn/tx/lubbock/americas-best-value-inn-lubbock-e,2 Tourist Class,10%,73,-,N/A,N/A,N/A,Americas Best Value Inn,https://www.redlion.com/americas-best-value-inns-suites,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/20329/photos/1098388_XL/Americas-Best-Value-Inn-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/20329/photos/1098380_XL/Americas-Best-Value-Inn-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/20329/photos/1098384_XL/Americas-Best-Value-Inn-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/20329/photos/1098396_XL/Americas-Best-Value-Inn-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lubbock-TX/Best-Western-Lubbock-West-Inn-Suites-p58744983,Best Western Lubbock West Inn & Suites,"5310 Englewood Ave, Lubbock, TX 79424",1 806-722-2726,1 806-722-4090,info@arborinnandsuites.com,https://www.bestwestern.com/en_US/book/hotel-details.44791.html,Not Yet Rated,10%,73,-,N/A,N/A,2023,Best Western Hotels & Resorts,https://www.bestwestern.com/en_US/hotels/discover-best-western/brands.html,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/146544/photos/81051710_XL/Best-Western-Lubbock-West-Inn-%26-Suites-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/146544/photos/81051816_XL/Best-Western-Lubbock-West-Inn-%26-Suites-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/146544/photos/81051712_XL/Best-Western-Lubbock-West-Inn-%26-Suites-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/146544/photos/75687073_XL/Best-Western-Lubbock-West-Inn-%26-Suites-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lubin-Poland/Villa-Cuprum-p51416794,Villa Cuprum,"Ul Armii Krajowej 9A, Lubin, Poland 59-300",48 767-759-2090,N/A,villa@villacuprum.pl,http://www.villacuprum.pl/,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lublin-Poland/Focus-Hotel-Centrum-Konferencyjne-p51048992,Focus Hotel Centrum Konferencyjne,"Al Warszawska 109, Lublin, Poland 20-832",48 81-466-7066,48 81-466-7067,marketing@hotelfocus.pl,http://www.ckhotelfocus.pl,Not Yet Rated,-,34,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lublin-Poland/Focus-Hotel-Premium-Lublin-p54475649,Focus Hotel Premium Lublin,"Podzamcze 1, Lublin, Poland 20-126",48 81-516-5555,48 81-516-5551,lublin@focushotels.pl,https://www.focushotels.pl/focus-hotel-premium-lublin,Not Yet Rated,-,77,-,N/A,N/A,N/A,N/A,N/A,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/136664/photos/79633145_XL/Focus-Hotel-Premium-Lublin-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/136664/photos/79633147_XL/Focus-Hotel-Premium-Lublin-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/136664/photos/79633169_XL/Focus-Hotel-Premium-Lublin-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/136664/photos/79633161_XL/Focus-Hotel-Premium-Lublin-Room.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lublin-Poland/Hotel-Europa-Lublin-p50737004,"Hotel Europa, Lublin","Ul. Krakowskie Przedmiescie 29, Lublin, Poland 20-002",48 81-535-0303,48 81-535-0304,rezerwacja@hoteleuropa.pl,http://www.hoteleuropa.pl/,Not Yet Rated,-,72,$61 - $70,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lublin-Poland/Hotel-Inn-Express-Lublin-p60022243,Hotel Inn Express Lublin,"Spadochroniarzy 9, Lublin, Poland 20-043",48 81-561-6200,48 81-533-0536,recepcja@hiexlublin.pl,https://www.ihg.com/holidayinnexpress/hotels/gb/en/lublin/luzlp/hoteldetail,4 Moderate First Class,10%,128,-,N/A,N/A,N/A,Holiday Inn Express Hotels,https://www.hiexpress.com/,N/A,
https://www.travelweekly.com/Hotels/Lublin-Poland/ibis-Styles-Lublin-Stare-Miasto-p56959374,ibis Styles Lublin Stare Miasto,"Aleja Solidarnosci 7, Lublin, Poland 20-841",48 81-479-1888,N/A,HA9V0@accor.com,https://all.accor.com/hotel/A9V0/index.en.shtml,Not Yet Rated,-,114,-,N/A,2019,N/A,Ibis Styles,http://www.ibis.com/gb/northamerica/discovering-ibis-styles-hotel/index.shtml,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/120/717/826/a9v0_ho_00_p_3000x2250_O/ibis-Styles-Lublin-Stare-Miasto-Exterior.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/120/717/846/a9v0_ho_01_p_3000x2250_O/ibis-Styles-Lublin-Stare-Miasto-Exterior.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/120/717/866/a9v0_ho_02_p_3000x2250_O/ibis-Styles-Lublin-Stare-Miasto-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://www.cfmedia.vfmleonardo.com/imageRepo/7/0/120/717/886/a9v0_ho_03_p_3000x2250_O/ibis-Styles-Lublin-Stare-Miasto-Exterior.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lublin-Poland/Willa-Wanda-p58631430,Willa Wanda,"Al. Warszawska 59, Lublin, Poland 20-803",48 607939507,48 81-533-2342,willawanda@op.pl,http://willawanda.com/,Not Yet Rated,-,-,$17 - $24,N/A,1912,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Al-Cardinale-p58553542,Al Cardinale,"Corte Dellangelo 13, Lucca, Italy 55100",39 0327-871-5417,N/A,alcardinalelucca@gmail.com,http://www.alcardinalelucca.it/EN/index.php,Not Yet Rated,-,5,$51 - $125,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Al-Podere-Di-Rosa-p58562903,Al Podere Di Rosa,"Via Pieve S Stefano 563, Lucca, Italy 55100",39 0583-341611,39 0583-332702,info@alpoderedirosa.it,http://www.alpoderedirosa.it/Pagine/eng_agriturismo.html,Not Yet Rated,15%,7,-,N/A,N/A,2012,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Anfiteatro-Bed-Breakfast-p51419992,Anfiteatro Bed  Breakfast,"Via Dell Anfiteatro 25, Lucca, Italy 55100",39 0338-370-7483,N/A,info@anfiteatrolucca.it,http://www.anfiteatrolucca.it,Not Yet Rated,-,6,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/BB-Lucca-Relais-p59154472,B&B Lucca Relais,"Via Castruccio Buonamici 221, Lucca, Italy 55100",39 0371-424-5101,39 0583-192-9986,info@leonedisantanna.com,http://www.leonedisantanna.com,Not Yet Rated,-,6,$88 - $93,N/A,1900,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Bed-Breakfast-Dimora-dei-Guelfi-p4476737,Bed & Breakfast Dimora dei Guelfi,"Piazza San Pietro Somaldi, 5, Lucca, Italy 55100",39 0583-48427,39 0583-492743,info@dimoradeiguelfi.com,https://www.dimoradeiguelfi.com/bed-and-breakfast-lucca,Not Yet Rated,-,-,-,B+B in 16th century palace - Located opposite to San Pietro Somaldi church and near Piazza del Anfiteatro.,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Casa-Biancalana-p51680188,Casa Biancalana,"Via Della Santissima Annunziata 1070, Lucca, Italy 55100",39 0339-411-6890,39 0583-994205,info@casabiancalana.it,http://www.casabiancalana.it,Not Yet Rated,-,5,$98 - $131,N/A,1600,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Giada-Palace-p50417304,Giada Palace,"Trav. Carlo Piaggia 118, Lucca, Italy 55100",39 0375-621-8704,39 0583-41239,info.giadapalacelucca@gmail.com,https://www.giadapalace.com,Not Yet Rated,-,-,$52 - $93,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Hotel-Club-I-Pini-p3821015,Hotel Club I Pini,"Via Roma Capitale, 265, Lucca, Italy 55041",39 0584-66103,39 0584-66104,info@clubipini.com,https://www.clubipini.com/index.asp,Not Yet Rated,-,22,$41 - $41,N/A,1907,2002,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Locanda-Sant-Agostino-p9585656,Locanda Sant Agostino,"Piazza Sant Agostino 3, Lucca, Italy 55100",39 0583-547176,N/A,info@locandasantagostino.it,http://www.locandasantagostino.it,Not Yet Rated,-,5,$72 - $206,N/A,N/A,2016,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Lucca-Charm-p58482172,Lucca Charm,"Via Roma 14, Lucca, Italy 55100",39 039-2932-6838,39 0583-471609,info@luccacharm.com,http://www.affittacamere-lucca.it,Not Yet Rated,-,4,$57 - $109,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Piccolo-Hotel-Puccini-p59441199,Piccolo Hotel Puccini,"Via Di Poggio 9, Lucca, Italy 55100",39 5835-5421,39 5835-3487,info@hotelpuccini.com,https://www.hotelpuccini.com/en/home-3,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Villa-Del-Seminario-Lucca-p53091024,Villa Del Seminario Lucca,"Via Della Chiesa Prima 427-M, Lucca, Italy 55100",39 0583-368691,39 0583-549933,info@villadelseminario.com,http://www.villadelseminario.com,Not Yet Rated,-,36,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Villa-Farneta-p4504470,Villa Farneta,"Via Del Palazzo 196, Lucca, Italy 55100",39 0583-327821,N/A,N/A,N/A,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Villa-La-Principessa-p55096918,Villa La Principessa,"Via Nuova Per Pisa 1616/G, Lucca, Italy 55100",39 0583-370963,N/A,info@hotelprincipessalucca.it,https://www.hotelprincipessalucca.it,Not Yet Rated,-,41,-,N/A,N/A,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucca-Italy/Villa-Pardi-p50434477,Villa Pardi,"Via di Poggio Seconda 2660, Lucca, Italy 55100",39 0583-548528,39 0583-549912,info@villapardilucca.it,http://www.villapardilucca.it,Not Yet Rated,-,-,$56 - $97,N/A,1700,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucciana-France/Auberge-Les-Oliviers-p58373690,Auberge Les Oliviers,"rte  De La Canonica, Lucciana, Corsica Island, France 20290",33 4-9536-0663,N/A,info@auberge-lesoliviers.com,https://www.auberge-lesoliviers.com,Not Yet Rated,-,6,$60 - $60,N/A,N/A,2007,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucciana-France/Chez-Walter-Hotel-p4487424,Chez Walter Hotel,"Casanozza, Lucciana, Corsica Island, France 20290",33 4-9536-0009,33 4-9536-1892,chez.walter@wanadoo.fr,http://hotel-chez-walter.com,Not Yet Rated,10%,64,$90 - $236,N/A,1972,2021,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucciana-France/Hotels-Castellu-Rossu-Castellu-p6713994,Hotels Castellu Rossu & Castellu,"Route de l'aeroport, Lucciana, Corsica Island, France 20290",33 4-9558-4343,33 4-9536-1738,contact@castellurossu.com,http://www.castellurossu.com/castellu-rossu-hotel-accueil--lucciana-corse-1-fr.html,Not Yet Rated,-,70,$67 - $156,N/A,N/A,2012,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucea-Jamaica/Grand-Palladium-Lady-Hamilton-Resort-Spa-p59632422,Grand Palladium Lady Hamilton Resort/Spa,"The Point, Lucea, Jamaica",1 876-620-0000,1 876-620-0001,crsjamaica.wyndham@notifica.palladiumhotelgroup.com,https://www.palladiumhotelgroup.com/en/hotels/jamaica/jamaicamontegobay/grand-palladium-lady-hamilton-resort-spa,6 First Class,-,517,$200 - $289,A Caribbean holiday resort located beachfront with tropical ambience - Suites with private terrace overlooking the pristine beach.,2008,2015,Palladium Hotel Group,http://www.palladiumhotelgroup.com,N/A,"https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/150111/photos/73574881_XL/Grand-Palladium-Lady-Hamilton-Resort-Spa-Lobby.jpg?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/150111/photos/73574883_XL/Grand-Palladium-Lady-Hamilton-Resort-Spa-Lobby.jpg?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/150111/photos/73574895_XL/Grand-Palladium-Lady-Hamilton-Resort-Spa-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/https://media.iceportal.com/150111/photos/73574897_XL/Grand-Palladium-Lady-Hamilton-Resort-Spa-Lobby.jpg?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lucera-Italy/Hotel-Sorriso-p3974000,Hotel Sorriso,"Viale Raffaello Sanzio snc, Lucera, Italy 71036",39 0881-540306,39 0881-530565,hotelsorrisolucera@gmail.com,http://www.hotelsorrisolucera.it,Not Yet Rated,10%,37,$53 - $53,N/A,2000,2006,N/A,N/A,"AAA discount, Group discount, Corporate discount, Government/ Military discount, AARP discount, Travel Agents 15.0%, Airline Personnel 10.0%","https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T24/T24221/T24221_LOB_Z8CBBF/Hotel-Sorriso-Lobby.JPG?tr=w-656%2Ch-390%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T24/T24221/T24221_ROM_Z811A1/Hotel-Sorriso-Room.JPG?tr=w-434%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T24/T24221/T24221_MTG_ZA9791/Hotel-Sorriso-Meeting.JPG?tr=w-212%2Ch-190%2Cfo-auto, https://ik.imgkit.net/3vlqs5axxjf/external/ik-seo/http://images.ntmllc.com/v4/hotel/T24/T24221/T24221_BRL_ZF3D24/Hotel-Sorriso-Bar-Lounge.JPG?tr=w-212%2Ch-190%2Cfo-auto"
https://www.travelweekly.com/Hotels/Lucerne-CA/Lakeview-Inn-Lucerne-p58419983,Lakeview Inn Lucerne,"5960 Hwy 20, Lucerne, CA 95458",1 707-274-5515,1 707-600-1020,N/A,http://www.lakeviewinnlucerne.com,2 Tourist Class,10%,21,-,N/A,1970,2015,N/A,N/A,"AAA discount, Group discount, Corporate discount, Government/ Military discount, AARP discount",
https://www.travelweekly.com/Hotels/Lucerne-Switzerland/Gleis-13-p4088191,Gleis 13,"Lindenstrasse 32, Lucerne, Switzerland 6015",41 41-322-1313,41 41-368-2289,info@gleis13.ch,http://www.gleis13.ch,Not Yet Rated,-,14,-,N/A,2010,N/A,N/A,N/A,N/A,
https://www.travelweekly.com/Hotels/Lucerne-Switzerland/Hotel-Fox-p51754025,Hotel Fox,"Neustadtstrasse 16, Lucerne, Switzerland 6003",41 41-210-0959,N/A,info@hotelfox.ch,http://www.gatermann.ch/hotelfox,Not Yet Rated,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,
